ccn,hospital_name,address,teléfono,municipality,province,autonomous_community,postal_code,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
802000755,hospital general de almansa,avenida adolfo suarez s/n,967339526,almansa,albacete,castilla-la mancha,2640,93,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
802000003,hospital de hellín,calle juan ramón jiménez 40,967309500,hellín,albacete,castilla-la mancha,2400,135,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
802000780,hospital general de villarrobledo,"avenida miguel de cervantes c/v ctra. provencio km. 0,3",967133000,villarrobledo,albacete,castilla-la mancha,2600,114,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1003000229,hospital imed san jorge,calle oliver 55,965330400,alcoy/alcoi,alicante,comunidad valenciana,3802,26,C11,hospitales generales,20,privados,N,0,Independent,N,arina@imedhospitales.com
1003000135,hospital virgen de los lirios,calle caramanxel s/n,965537400;965537499,alcoy/alcoi,alicante,comunidad valenciana,3804,305,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1003000237,hospital medimar internacional,avenida dènia 78,699507150;965230331,alicante/alacant,alicante,comunidad valenciana,3016,66,C11,hospitales generales,20,privados,N,0,Independent,N,direccionalicante@vithas.es
1003000134,clinica vistahermosa grupo hla,avenida dènia 103,649303489;965268000,alicante/alacant,alicante,comunidad valenciana,3015,106,C11,hospitales generales,20,privados,N,0,Independent,N,josefernando.marin@grupohla.com
1003000129,vithas hospital perpetuo internacional,plaza doctor gómez ulla 15,699507150;965230331,alicante/alacant,alicante,comunidad valenciana,3013,103,C11,hospitales generales,20,privados,N,0,Independent,N,direccionalicante@vithas.es
1003000177,hospital psiquiatrico penitenciario de fontcalent,complejo centro penitenc. fontcalen 1,965101230;965102222,alicante/alacant,alicante,comunidad valenciana,3113,432,C14,hospitales de salud mental y tratamiento de toxicomanías,3,otros centros o establecimientos públicos de dependencia estatal,N,0,Independent,N,director.alicantep@dgip.mir.es
1003000220,hospital general universitario dr. balmis,avenida pintor baeza 12,965913496;965933000,alicante/alacant,alicante,comunidad valenciana,3010,807,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,dpto19@gva.es
1003000176,hospital imed levante,calle dr. santiago ramon y cajal 7,966878783;966878787,benidorm,alicante,comunidad valenciana,3503,152,C11,hospitales generales,20,privados,N,0,Independent,N,info@imedhospitales.com
1003000144,hospital clinica benidorm,avenida alfonso puchades 8,965853850;966831004,benidorm,alicante,comunidad valenciana,3501,163,C11,hospitales generales,20,privados,N,0,Independent,N,hospital@clinicabenidorm.com
1003000179,hospital san carlos de denia grupo hla,partida madrigueres sud 8,902300124;965781550,dénia,alicante,comunidad valenciana,3700,31,C11,hospitales generales,20,privados,N,0,Independent,N,hospital.sancarlos@grupohla.com
1003006642,hospital internacional hcb denia,avenida gandia 45,965853850,dénia,alicante,comunidad valenciana,3700,62,C11,hospitales generales,20,privados,N,0,Independent,N,jdgomez@clinicabenidorm.com
1003000248,hospital de denia,calle beniadla s/n,966429000;966429101,dénia,alicante,comunidad valenciana,3700,266,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencia@marinasalud.es
1003000098,hospital la pedrera,partida plana est 4,965579702;966467170,dénia,alicante,comunidad valenciana,3700,107,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,direccion_hlapedrera@gva.es
1003000333,hospital imed elche,calle max planck s/n,965503030;966915151,elche/elx,alicante,comunidad valenciana,3203,98,C11,hospitales generales,20,privados,N,0,Independent,N,elche@imedhospitales.com
1003000255,hospital universitario vinalopo,calle tònica sansano mora 14,966679800,elche/elx,alicante,comunidad valenciana,3293,214,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,documentacion@vinaloposalud.com
1003000142,hospital general universitario de elche,calle camí almazara 11,966616211;966616900,elche/elx,alicante,comunidad valenciana,3203,408,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,secgerencia_elx@gva.es
1003000200,hospital general universitario de elda-virgen de la salud,carretera sax s/n,966989000;966989010,elda,alicante,comunidad valenciana,3600,513,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1003000254,centro de rehabilitacion neurologica casaverde,calle ponent 15,965950711,mutxamel,alicante,comunidad valenciana,3110,40,C12,hospitales especializados,20,privados,N,0,Independent,N,recepcion.muchamiel@grupocasaverde.com
1003000161,hospital vega baja de orihuela,carretera orihuela-almoradi s/n,966749000;966749054,orihuela,alicante,comunidad valenciana,3314,336,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1003000121,hospital sant vicent del raspeig,calle lillo juan 137,965907700,san vicente del raspeig/sant vicent del raspeig,alicante,comunidad valenciana,3690,179,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,hospitalsanvicente@gva.es
1003000247,hospital universitario san juan de alicante,"carretera cn . 332, alicante-valencia s/n",965169590;965938699,sant joan d'alacant,alicante,comunidad valenciana,3550,396,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,fernandez_asu@gva.es
1003000167,hospital quironsalud torrevieja,partida de la loma s/n,966921313,torrevieja,alicante,comunidad valenciana,3184,132,C11,hospitales generales,20,privados,N,0,Independent,N,info.torrevieja@quironsalud.es
1003000233,hospital universitario de torrevieja,carretera carretera c 95 s. miguel salinas-torrevieja pda. la ceñuela s/n,965721200;966799433,torrevieja,alicante,comunidad valenciana,3186,269,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,info@torrevieja-salud.com
1003000040,sanatorio san francisco de borja fontilles,"carretera orba-vall de laguar, km 4 numero s/n",963511583;965583350,"vall de laguar, la",alicante,comunidad valenciana,3791,96,C13,hospitales de media y larga estancia,22,organizaciones no gubernamentales,N,0,Independent,N,fontilles@fontilles.org
1003000136,hospital marina baixa de la vila joiosa,avenida alcalde en jaume botella mayor 7,966859800;966859858,"villajoyosa/vila joiosa, la",alicante,comunidad valenciana,3570,270,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,hvillajoyosa_saip@gva.es
104000322,hospital mediterráneo,calle nueva musa 8,950621063,almería,almería,andalucía,4007,89,C11,hospitales generales,20,privados,N,0,Independent,N,joseantonio.rojas@grupohla.com
104000314,hospital virgen del mar,"carretera del mami, km. 1 s/n",950217167,almería,almería,andalucía,4120,76,C11,hospitales generales,20,privados,N,0,Independent,N,ramirezma@vithas.es
104001001,hospital de alta resolución el toyo,camino de la botica s/n,950158015,almería,almería,andalucía,4131,44,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,40097,Hospital Universitario Torrecárdenas,N,sugerencias@ephpo.es
104000316,hospital universitario torrecardenas,calle paraje torrecárdenas s/n,950016114,almería,almería,andalucía,4009,779,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,40097,Hospital Universitario Torrecárdenas,N,jose.tomas.sspa@juntadeandalucia.es
104002838,hospital materno infantil,calle donantes de sangre s/n,000000000,almería,almería,andalucía,4700,204,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,40097,Hospital Universitario Torrecárdenas,N,
104000321,hospital de poniente,carretera almerimar s/n,950022500,"ejido, el",almería,andalucía,4700,271,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,sugerencias@ephpo.es
104000320,hospital la inmaculada,avenida doctora ana parra s/n,950029176,huércal-overa,almería,andalucía,4600,184,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,h.inmaculada.sspa@juntadeandalucia.es
705001823,hospital de salud mental casta salud arévalo,"paseo san juan bosco, 2",920301400,arévalo,ávila,castilla y león,5200,80,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,direccion.arevalo@mentaliasalud.es
705000770,hospital santa teresa,avenida santa cruz de tenerife 11,920252525,ávila,ávila,castilla y león,5005,33,C11,hospitales generales,20,privados,N,0,Independent,N,direccion@clinicasantateresa.es
705000771,hospital provincial de ávila (complejo asistencial de ávila),calle jesús del gran poder 42,920357200,ávila,ávila,castilla y león,5003,119,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,50061,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es
705000769,hospital nuestra señora de sonsoles (complejo asistencial de ávila),"avenida de juan carlos i, s/n s/n",920358000,ávila,ávila,castilla y león,5071,321,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,50061,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es
1106000791,hospital ribera almendralejo,calle monsalud 1,924670017,almendralejo,badajoz,extremadura,6200,45,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,afondon@riberasalud.es
1106000805,hospital tierra de barros,carretera nacional 630 0,924699200,almendralejo,badajoz,extremadura,6200,50,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60264,Complejo Hospitalario del Área de Salud de Mérida,N,gerente.merida@salud-juntaex.es
1106001097,hospital ribera badajoz,calle federico mayor zaragoza 0,609009709,badajoz,badajoz,extremadura,6006,20,C11,hospitales generales,20,privados,N,0,Independent,N,valvarez@riberacare.com
1106000798,hospital quironsalud clideba,calle eladio salinero de los santos 6,924229050,badajoz,badajoz,extremadura,6011,76,C11,hospitales generales,20,privados,N,0,Independent,N,arnaldo.pons@quironsalud.es
1106000566,hospital materno-infantil,calle violeta 1,924215000,badajoz,badajoz,extremadura,6010,208,C12,hospitales especializados,2,servicios e institutos de salud de las comunidades autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,dirmed.hpshmi@salud-juntaex.es
1106000332,hospital universitario de badajoz,avenida elvas 0,924218100,badajoz,badajoz,extremadura,6006,438,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,admision.hifc@salud-juntaex.es
1106000803,hospital perpetuo socorro,avenida damián téllez lafuente 0,924215060,badajoz,badajoz,extremadura,6010,275,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,submed.hpshmi@salud-juntaex.es
1106000744,hospital parque vegas altas,avenida madrid 1,924808482,don benito,badajoz,extremadura,6400,21,C11,hospitales generales,20,privados,N,0,Independent,N,dadministracion.ext@parquehospitales.es
1106000793,hospital de san antonio,calle cervantes 12,924801486,don benito,badajoz,extremadura,6400,74,C12,hospitales especializados,20,privados,N,0,Independent,N,sananton@idcsa.net
1106000792,hospital don benito-villanueva de la serena,carretera don benito villanueva 0,924386800,don benito,badajoz,extremadura,6400,277,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60253,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,ricardo.sanchez@salud-juntaex.es
1106000794,hospital general de llerena,avenida badajoz 1,924877000,llerena,badajoz,extremadura,6900,139,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60219,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es
1106001192,casaverde centro de rehabilitación neurológico de extremadura s.l.,avenida adolfo suarez 56,924380330,mérida,badajoz,extremadura,6800,100,C12,hospitales especializados,20,privados,N,0,Independent,N,direccion.merida@grupocasaverde.com
1106000795,hospital de mérida,avenida don antonio campos hoyos 26,924381000,mérida,badajoz,extremadura,6800,331,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60264,Complejo Hospitalario del Área de Salud de Mérida,N,julian.garciam@salud-juntaex.es
1106000796,centro sociosanitario de mérida,carretera valverde 0,924388081,mérida,badajoz,extremadura,6800,265,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,csanitario.merida@salud-juntaex.es
1106000804,hospital siberia-serena,carretera talarrubias-agudo km 2 0,924648100,talarrubias,badajoz,extremadura,6640,43,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60253,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,tatiana.santiago@salud-juntaex.es
1106000797,hospital santa justa,calle concepción 24,924845462,villanueva de la serena,badajoz,extremadura,6700,28,C11,hospitales generales,6,municipio,N,0,Independent,N,afondon@riberasalud.es
1106000801,hospital de zafra,carretera badajoz granada 0,924029200,zafra,badajoz,extremadura,6300,80,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,60219,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es
407000218,hospital joan march,carretera palma-sóller km. 12,871202000,bunyola,illes balears,illes balears,7110,106,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407000032,clinica juaneda menorca,calle canonge moll s/n,971480505,ciutadella de menorca,illes balears,illes balears,7760,41,C11,hospitales generales,20,privados,N,0,Independent,N,
407001219,policlinica nuestra sra. del rosario,via romana s/n,971301916,eivissa,illes balears,illes balears,7800,68,C11,hospitales generales,20,privados,N,0,Independent,N,
407000010,hospital can misses,calle corona s/n,971397000,eivissa,illes balears,illes balears,7800,382,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407001619,hospital de formentera,calle venda des brolls s/n,971321212,formentera,illes balears,illes balears,7860,13,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407003804,hospital sant joan de deu inca,avenida jaume ii 44,097126585,inca,illes balears,illes balears,7300,80,C12,hospitales especializados,20,privados,N,0,Independent,N,
407000411,hospital comarcal d´inca,carretera vella de llubí s/n,971888514,inca,illes balears,illes balears,7300,173,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407001688,hospital quironsalud son veri,paseo arbreda s/n,971443030,llucmajor,illes balears,illes balears,7609,34,C11,hospitales generales,20,privados,N,0,Independent,N,
407001647,hospital de llevant,calle escamarla 6,971822400,manacor,illes balears,illes balears,7680,70,C11,hospitales generales,20,privados,N,0,Independent,N,
407000001,hospital  de manacor,carretera manacor - alcudia s/n,971847000,manacor,illes balears,illes balears,7500,224,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407000006,clínica juaneda mahon,avenida vives llull 6,971351110,maó-mahón,illes balears,illes balears,7703,15,C11,hospitales generales,20,privados,N,0,Independent,N,
407000423,hospital mateu orfila,ronda malbuger 1,971487000,maó-mahón,illes balears,illes balears,7703,142,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407000003,hospital juaneda muro,calle veler s/n,971891900,muro,illes balears,illes balears,7459,86,C11,hospitales generales,20,privados,N,0,Independent,N,
407000011,mutua balear,calle bisbe campins 4,971213400,palma,illes balears,illes balears,7012,40,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,
407003152,clinica luz de palma,calle camilo jose cela 20,971599167,palma,illes balears,illes balears,7014,20,C11,hospitales generales,20,privados,N,0,Independent,N,
407000005,hospital sant joan de deu,calle sant joan de deu 7,971265854,palma,illes balears,illes balears,7007,197,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
407001223,hospital de la creu roja espanyola,calle pons i gallarza 90,971751445,palma,illes balears,illes balears,7004,72,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
407000004,clínica rotger,calle santiago russinyol 9,971448500,palma,illes balears,illes balears,7012,193,C11,hospitales generales,20,privados,N,0,Independent,N,
407001618,hospital quironsalud palmaplanas,calle camí dels reis 308,971918000,palma,illes balears,illes balears,7010,169,C11,hospitales generales,20,privados,N,0,Independent,N,
407000008,clinica juaneda,calle company 30,971731647,palma,illes balears,illes balears,7014,191,C11,hospitales generales,20,privados,N,0,Independent,N,
407000009,juaneda miramar,calle camí de la vileta 30,971767000,palma,illes balears,illes balears,7011,197,C11,hospitales generales,20,privados,N,0,Independent,N,
407000002,hospital general de mallorca,plaza hospital 3,871205000,palma,illes balears,illes balears,7012,87,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407000872,hospital universitari son espases,carretera valldemossa 79,871205001,palma,illes balears,illes balears,7120,839,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407000216,hospital psiquiatric,calle camí de jesús 40,871205000,palma,illes balears,illes balears,7010,168,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
407001617,hospital son llatzer,carretera manacor km. 4,871202000,palma,illes balears,illes balears,7198,423,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
908005215,centre sociosanitari can torras,calle ferrer i guardia 9,935551994,alella,barcelona,cataluña,8328,119,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,jm.cuartero@fsfa.cat
908005221,centre polivalent can fosc,carretera de llerona s/n,938432786,"ametlla del vallès, l'",barcelona,cataluña,8480,56,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,vbonet@fundaciovallparadis.es
908005226,comunitat terapeutica arenys de munt,carretera barri orient can zariquiey 26,937938006,arenys de munt,barcelona,cataluña,8358,42,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,ctam@ctm-salutmental.com
908007674,centre d'hospitalitzacio i hospital de dia trastorns de la conducta,calle cirés s/n,937533006,argentona,barcelona,cataluña,8310,40,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,gfaus@itacat.com
908005236,ita maresme,calle baró de viver 58,937530062,argentona,barcelona,cataluña,8310,77,C12,hospitales especializados,20,privados,N,0,Independent,N,itacat@itacat.com
908005173,institut guttmann,camino can ruti s/n,934977700,badalona,barcelona,cataluña,8916,152,C12,hospitales especializados,20,privados,N,0,Independent,N,gerencia@guttmann.com
908005250,institut catala d'oncologia - hospital germans trias i pujol,carretera canyet s/n,934651200,badalona,barcelona,cataluña,8916,36,C12,hospitales especializados,8,otras entidades u o rganismos públicos,N,0,Independent,N,ccalle@iconcologia.net
908005214,centre sociosanitari el carme,"camino sant jeroni de la murtra, 60",935074710,badalona,barcelona,cataluña,8917,210,C13,hospitales de media y larga estancia,6,municipio,N,0,Independent,N,gerenciabsa@bsa.cat
908005135,hospital municipal de badalona,"via augusta, 9",934648300,badalona,barcelona,cataluña,8911,140,C11,hospitales generales,6,municipio,N,0,Independent,N,gerenciabsa@bsa.cat
908005205,hospital universitari germans trias i pujol de badalona,carretera canyet s/n,934651200,badalona,barcelona,cataluña,8916,616,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencia.germanstrias@gencat.net
908005268,clinica mc londres,calle londres 28-38,934577200,barcelona,barcelona,cataluña,8029,22,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,info@mc-mutual.com
908005166,hospital egarsat sant honorat,avenida tibidabo 20,932127000,barcelona,barcelona,cataluña,8022,14,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,egarsat@egarsat.es
908005161,clínica mc copernic,calle copèrnic 58,934141992,barcelona,barcelona,cataluña,8006,60,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,info@mc-mutual.com
908005159,"fremap, hospital de barcelona",calle madrazo 8,934169100,barcelona,barcelona,cataluña,8006,62,C11,hospitales generales,21,mútuas colaboradoras con la seguridad social,N,0,Independent,N,admision_barcelona@fremap.es
908005225,hospital sociosanitari mutuam guell,calle mare de deu de la salut 49,932133400,barcelona,barcelona,cataluña,8024,167,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,mutuam@mutuam.com
908005157,clínica planas,calle pere ii de montcada 16,932032812,barcelona,barcelona,cataluña,8034,26,C12,hospitales especializados,20,privados,N,0,Independent,N,doctor@clinica-planas.com
908005146,"serveis clinics, s.a.",calle garcia mariño 4,934174602,barcelona,barcelona,cataluña,8022,50,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,administracion@serviciosclinicos.com
908005136,hestia palau.,"calle sant antoni maría claret , 135",934501819,barcelona,barcelona,cataluña,8025,391,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,secretaria@csspalau.com
908005164,nou hospital evangelic,calle camèlies 15,932859955,barcelona,barcelona,cataluña,8024,116,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,ablanco@nouhospitalevangelic.com
908005251,hospital sanitas cima,paseo manuel girona 33,935522700,barcelona,barcelona,cataluña,8034,83,C11,hospitales generales,20,privados,N,0,Independent,N,infocima@sanitas.es
908005144,hospital el pilar,calle balmes 271,932360500,barcelona,barcelona,cataluña,8006,186,C11,hospitales generales,20,privados,N,0,Independent,N,silvia.altisen@quironsalud.es
908005261,clinica creu blanca,"paseo reina elisenda de montcada, 17",932522522,barcelona,barcelona,cataluña,8034,51,C11,hospitales generales,20,privados,N,0,Independent,N,inform@creublanca.es
908012300,unitat terapeutica-educativa acompanya'm,calle jesús i maria 18-20,932532100,barcelona,barcelona,cataluña,8022,30,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,mcastillo@jdhospitalbarcelona.com
908005280,clinica sant antoni,calle sant eloi 6-8,932974010,barcelona,barcelona,cataluña,8038,300,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,provfig@ediho.es
908005290,ita maresme,calle avenir 14,933621258,barcelona,barcelona,cataluña,8006,56,C12,hospitales especializados,20,privados,N,0,Independent,N,snavarro@itacat.com
908005272,unitat polivalent salut mental barcelona-nord,avenida jordà 8,934275250,barcelona,barcelona,cataluña,8035,52,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,jroman.merced@hospitalarias.es
908005275,centre sociosanitari sant jordi de la vall d'hebron,paseo vall d'hebron 135-141,934280000,barcelona,barcelona,cataluña,8035,57,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,msanchez@blauclinic.cat
908005269,centre sociosanitari blauclinic dolors aleu,calle marques de santa anna 9,934343216,barcelona,barcelona,cataluña,8023,174,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,msanchez@blauclinic.cat
908005265,hestia gracia,calle secretari coloma 95,934170400,barcelona,barcelona,cataluña,8024,153,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,hestiagracia@hestiagracia.org
908005139,clínica tres torres,calle doctor roux 76,932041300,barcelona,barcelona,cataluña,8017,64,C11,hospitales generales,20,privados,N,0,Independent,N,info@clinicatrestorres.com
908005168,hospital sant rafael,paseo vall d'hebron 107,932112508,barcelona,barcelona,cataluña,8035,213,C11,hospitales generales,20,privados,N,0,Independent,N,hsrafael@comb.es
908005162,fundacio puigvert - iuna,calle cartagena 340,934169700,barcelona,barcelona,cataluña,8025,124,C12,hospitales especializados,20,privados,N,0,Independent,N,dirgeneral@fundacio-puigvert.es
908005259,centro residencial domusvi la salut josep servat.,calle antequera 8-18,932857512,barcelona,barcelona,cataluña,8024,56,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,info@sarquavitae.es
908005245,centre collserola mutual,"paseo vall d'hebron, 159",933613900,barcelona,barcelona,cataluña,8035,34,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,mutuam@mutuam.com
908005241,parc sanitari sant joan de deu - numancia,calle numancia 7-13,933249600,barcelona,barcelona,cataluña,8029,159,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,upps@pssjd.org
908005238,clinica lluria,pasaje mercader 14,934882142,barcelona,barcelona,cataluña,8008,40,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,clinicalluria@cpbssm.org
908005172,centre d'oftalmologia barraquer,calle muntaner 314,932095311,barcelona,barcelona,cataluña,8021,70,C12,hospitales especializados,20,privados,N,0,Independent,N,info@barraquer.com
908005211,hospital  de  barcelona,avenida diagonal . 656,932542400,barcelona,barcelona,cataluña,8034,350,C11,hospitales generales,20,privados,N,0,Independent,N,virginia@scias.com
908005171,"centro medico teknon,  grupo quironsalud",calle vilana 12,932906242,barcelona,barcelona,cataluña,8022,285,C11,hospitales generales,20,privados,N,0,Independent,N,dirgeneral.tkn@quironsalud.es
908005152,hospital universitari quirón dexeus,calle sabino de arana 5-19,932274747,barcelona,barcelona,cataluña,8028,170,C11,hospitales generales,20,privados,N,0,Independent,N,informacion@idexeus.es
908005143,hm nou  delfos,avenida vallcarca 151,932545183,barcelona,barcelona,cataluña,8023,264,C11,hospitales generales,20,privados,N,0,Independent,N,mjmatinez@hmhospitales.com
908005137,hospital universitari sagrat cor,calle viladomat 288,933221111,barcelona,barcelona,cataluña,8029,367,C11,hospitales generales,20,privados,N,0,Independent,N,gerencia@hscor.com
908005140,hospital de la santa creu i sant pau,calle sant quinti 89,935537160,barcelona,barcelona,cataluña,8041,644,C11,hospitales generales,20,privados,N,0,Independent,N,gerenciafgs@santpau.cat
908005298,centre sociosanitari del centre integral de salut cotxeres,avenida borbó 18-30,932438991,barcelona,barcelona,cataluña,8016,209,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,jserrat@consorci.org
908005279,centre integral de serveis en salut mental comunitaria,calle verntallat 11-19,932184908,barcelona,barcelona,cataluña,8024,25,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,cis@arapdis.org
908005270,clinica galatea,calle palafolls 15-19,932057267,barcelona,barcelona,cataluña,8017,22,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,info@clinica-galatea.com
908005174,hospital mare de deu de la mercé,paseo universal 34,934275250,barcelona,barcelona,cataluña,8042,113,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,administracion@hhscjmerced.com
908005147,clínica coroleu - ssr hestia.,calle coloreu 50,931165500,barcelona,barcelona,cataluña,8030,74,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,rosa.pujol@hestiaalliance.org
908005145,centre hospitalari policlínica barcelona,calle guillem tell 4,934161616,barcelona,barcelona,cataluña,8006,28,C11,hospitales generales,20,privados,N,0,Independent,N,gerencia@policlinicabarcelona.com
908005142,hospital quironsalud barcelona,plaza alfons comin 5-7,932850000,barcelona,barcelona,cataluña,8023,192,C11,hospitales generales,20,privados,N,0,Independent,N,direccion.cqb@quiron.es
908005138,clínica corachan,calle buïgas 19,932545800,barcelona,barcelona,cataluña,8017,162,C11,hospitales generales,20,privados,N,0,Independent,N,tlegido@corachan.com
908005276,"lepant residencial qgg, sl",calle lepant 401-403,934507438,barcelona,barcelona,cataluña,8025,31,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,andresmanero@hotmail.com
908008299,centre sociosanitari isabel roig,calle fernando pessoa 47-51,931780667,barcelona,barcelona,cataluña,8030,251,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,cssisabelroig@blauclinic.cat
908005165,clínica nostra senyora del remei,calle escorial 148,932850010,barcelona,barcelona,cataluña,8024,134,C11,hospitales generales,20,privados,N,0,Independent,N,clinica.remedio@irsjg.org
908014888,eatica,calle anglí 64,620407483,barcelona,barcelona,cataluña,8017,32,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,mailto:montse.s.povedano@eatica.com
908014829,"ronda de dalt, centre sociosanitari",calle pare mariana 15,937064156,barcelona,barcelona,cataluña,8035,34,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,info@rondadedaltresidencial.com
