ccn,hospital_name,address,phone,municipality,province,autonomous_community,postcode,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
1003006642,Hospital Internacional Hcb Denia,Avenida Gandia 45,965853850,Dénia,Alicante,Comunidad Valenciana,3700,62,C11,Hospitales Generales,20,Privados,N,0,Independent,N,jdgomez@clinicabenidorm.com
1003000248,Hospital de Denia,Calle Beniadla S/N,966429000;966429101,Dénia,Alicante,Comunidad Valenciana,3700,266,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia@marinasalud.es
1003000098,Hospital La Pedrera,Partida Plana Est 4,965579702;966467170,Dénia,Alicante,Comunidad Valenciana,3700,107,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,direccion_hlapedrera@gva.es
1003000333,Hospital Imed Elche,Calle Max Planck S/N,965503030;966915151,Elche/Elx,Alicante,Comunidad Valenciana,3203,98,C11,Hospitales Generales,20,Privados,N,0,Independent,N,elche@imedhospitales.com
1003000255,Hospital Universitario Vinalopo,Calle Tònica Sansano Mora 14,966679800,Elche/Elx,Alicante,Comunidad Valenciana,3293,214,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,documentacion@vinaloposalud.com
1003000142,Hospital General Universitario de Elche,Calle Camí Almazara 11,966616211;966616900,Elche/Elx,Alicante,Comunidad Valenciana,3203,408,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secgerencia_elx@gva.es
1003000200,Hospital General Universitario de Elda-Virgen de La Salud,Carretera Sax S/N,966989000;966989010,Elda,Alicante,Comunidad Valenciana,3600,513,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1003000254,Centro de Rehabilitacion Neurologica Casaverde,Calle Ponent 15,965950711,Mutxamel,Alicante,Comunidad Valenciana,3110,40,C12,Hospitales especializados,20,Privados,N,0,Independent,N,recepcion.muchamiel@grupocasaverde.com
1003000161,Hospital Vega Baja de Orihuela,Carretera Orihuela-Almoradi S/N,966749000;966749054,Orihuela,Alicante,Comunidad Valenciana,3314,336,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1003000121,Hospital Sant Vicent del Raspeig,Calle Lillo Juan 137,965907700,San Vicente del Raspeig/Sant Vicent del Raspeig,Alicante,Comunidad Valenciana,3690,179,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,hospitalsanvicente@gva.es
1003000247,Hospital Universitario San Juan de Alicante,"Carretera CN . 332, Alicante-Valencia S/N",965169590;965938699,Sant Joan d'Alacant,Alicante,Comunidad Valenciana,3550,396,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,fernandez_asu@gva.es
1003000167,Hospital Quironsalud Torrevieja,Partida De La Loma S/N,966921313,Torrevieja,Alicante,Comunidad Valenciana,3184,132,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info.torrevieja@quironsalud.es
1003000233,Hospital Universitario de Torrevieja,Carretera Carretera C 95 S. Miguel Salinas-Torrevieja Pda. La Ceñuela S/N,965721200;966799433,Torrevieja,Alicante,Comunidad Valenciana,3186,269,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,info@torrevieja-salud.com
1003000040,Sanatorio San Francisco de Borja Fontilles,"Carretera Orba-Vall de Laguar, Km 4 Numero S/N",963511583;965583350,"Vall de Laguar, la",Alicante,Comunidad Valenciana,3791,96,C13,Hospitales de media y larga estancia,22,Organizaciones No Gubernamentales,N,0,Independent,N,fontilles@fontilles.org
1003000136,Hospital Marina Baixa de La Vila Joiosa,Avenida Alcalde En Jaume Botella Mayor 7,966859800;966859858,"Villajoyosa/Vila Joiosa, la",Alicante,Comunidad Valenciana,3570,270,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,hvillajoyosa_saip@gva.es
104000322,Hospital Mediterráneo,Calle Nueva Musa 8,950621063,Almería,Almería,Andalucía,4007,89,C11,Hospitales Generales,20,Privados,N,0,Independent,N,joseantonio.rojas@grupohla.com
104000314,Hospital Virgen del Mar,"Carretera Del Mami, Km. 1 S/N",950217167,Almería,Almería,Andalucía,4120,76,C11,Hospitales Generales,20,Privados,N,0,Independent,N,ramirezma@vithas.es
104001001,Hospital de Alta Resolución El Toyo,Camino De La Botica S/N,950158015,Almería,Almería,Andalucía,4131,44,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,40097,Hospital Universitario Torrecárdenas,N,sugerencias@ephpo.es
104000316,Hospital Universitario Torrecardenas,Calle Paraje Torrecárdenas S/N,950016114,Almería,Almería,Andalucía,4009,779,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,40097,Hospital Universitario Torrecárdenas,N,jose.tomas.sspa@juntadeandalucia.es
104002838,Hospital Materno Infantil,Calle Donantes de Sangre S/N,000000000,Almería,Almería,Andalucía,4700,204,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,40097,Hospital Universitario Torrecárdenas,N,Not Available
104000321,Hospital de Poniente,Carretera Almerimar S/N,950022500,"Ejido, El",Almería,Andalucía,4700,271,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,sugerencias@ephpo.es
104000320,Hospital La Inmaculada,Avenida Doctora Ana Parra S/N,950029176,Huércal-Overa,Almería,Andalucía,4600,184,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,h.inmaculada.sspa@juntadeandalucia.es
705001823,Hospital de Salud Mental Casta Salud Arévalo,"Paseo San Juan Bosco, 2",920301400,Arévalo,Ávila,Castilla y León,5200,80,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,direccion.arevalo@mentaliasalud.es
705000770,Hospital Santa Teresa,Avenida Santa Cruz de Tenerife 11,920252525,Ávila,Ávila,Castilla y León,5005,33,C11,Hospitales Generales,20,Privados,N,0,Independent,N,direccion@clinicasantateresa.es
705000771,Hospital Provincial de Ávila (Complejo Asistencial de Ávila),Calle Jesús del Gran Poder 42,920357200,Ávila,Ávila,Castilla y León,5003,119,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,50061,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es
705000769,Hospital Nuestra Señora de Sonsoles (Complejo Asistencial de Ávila),"Avenida De Juan Carlos I, S/N S/N",920358000,Ávila,Ávila,Castilla y León,5071,321,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,50061,Complejo Asistencial de Ávila,N,gerente.hnss@saludcastillayleon.es
1106000791,Hospital Ribera Almendralejo,Calle Monsalud 1,924670017,Almendralejo,Badajoz,Extremadura,6200,45,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,afondon@riberasalud.es
1106000805,Hospital Tierra de Barros,Carretera Nacional 630 0,924699200,Almendralejo,Badajoz,Extremadura,6200,50,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60264,Complejo Hospitalario del Área de Salud de Mérida,N,gerente.merida@salud-juntaex.es
1106001097,Hospital Ribera Badajoz,Calle Federico Mayor Zaragoza 0,609009709,Badajoz,Badajoz,Extremadura,6006,20,C11,Hospitales Generales,20,Privados,N,0,Independent,N,valvarez@riberacare.com
1106000798,Hospital Quironsalud Clideba,Calle Eladio Salinero de Los Santos 6,924229050,Badajoz,Badajoz,Extremadura,6011,76,C11,Hospitales Generales,20,Privados,N,0,Independent,N,arnaldo.pons@quironsalud.es
1106000566,Hospital Materno-Infantil,Calle Violeta 1,924215000,Badajoz,Badajoz,Extremadura,6010,208,C12,Hospitales especializados,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,dirmed.hpshmi@salud-juntaex.es
1106000332,Hospital Universitario de Badajoz,Avenida Elvas 0,924218100,Badajoz,Badajoz,Extremadura,6006,438,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,admision.hifc@salud-juntaex.es
1106000803,Hospital Perpetuo Socorro,Avenida Damián Téllez Lafuente 0,924215060,Badajoz,Badajoz,Extremadura,6010,275,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60016,Complejo Hospitalario Universitario de Badajoz,N,submed.hpshmi@salud-juntaex.es
1106000744,Hospital Parque Vegas Altas,Avenida Madrid 1,924808482,Don Benito,Badajoz,Extremadura,6400,21,C11,Hospitales Generales,20,Privados,N,0,Independent,N,dadministracion.ext@parquehospitales.es
1106000793,Hospital de San Antonio,Calle Cervantes 12,924801486,Don Benito,Badajoz,Extremadura,6400,74,C12,Hospitales especializados,20,Privados,N,0,Independent,N,sananton@idcsa.net
1106000792,Hospital Don Benito-Villanueva de La Serena,Carretera Don Benito Villanueva 0,924386800,Don Benito,Badajoz,Extremadura,6400,277,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60253,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,ricardo.sanchez@salud-juntaex.es
1106000794,Hospital General de Llerena,Avenida Badajoz 1,924877000,Llerena,Badajoz,Extremadura,6900,139,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60219,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es
1106001192,Casaverde Centro de Rehabilitación Neurológico de Extremadura S.L.,Avenida Adolfo Suarez 56,924380330,Mérida,Badajoz,Extremadura,6800,100,C12,Hospitales especializados,20,Privados,N,0,Independent,N,direccion.merida@grupocasaverde.com
1106000795,Hospital de Mérida,Avenida Don Antonio Campos Hoyos 26,924381000,Mérida,Badajoz,Extremadura,6800,331,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60264,Complejo Hospitalario del Área de Salud de Mérida,N,julian.garciam@salud-juntaex.es
1106000796,Centro Sociosanitario de Mérida,Carretera Valverde 0,924388081,Mérida,Badajoz,Extremadura,6800,265,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,csanitario.merida@salud-juntaex.es
1106000804,Hospital Siberia-Serena,Carretera Talarrubias-Agudo Km 2 0,924648100,Talarrubias,Badajoz,Extremadura,6640,43,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60253,Complejo Hospitalario de Don Benito-Villanueva de La Serena,N,tatiana.santiago@salud-juntaex.es
1106000797,Hospital Santa Justa,Calle Concepción 24,924845462,Villanueva de la Serena,Badajoz,Extremadura,6700,28,C11,Hospitales Generales,6,Municipio,N,0,Independent,N,afondon@riberasalud.es
1106000801,Hospital de Zafra,Carretera Badajoz Granada 0,924029200,Zafra,Badajoz,Extremadura,6300,80,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,60219,Complejo Hospitalario Llerena-Zafra,N,gerente.llerena@salud-juntaex.es
407000218,Hospital Joan March,Carretera Palma-Sóller KM. 12,871202000,Bunyola,Illes Balears,Illes Balears,7110,106,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407000032,Clinica Juaneda Menorca,Calle Canonge Moll S/N,971480505,Ciutadella de Menorca,Illes Balears,Illes Balears,7760,41,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407001219,Policlinica Nuestra Sra. del Rosario,Via Romana S/N,971301916,Eivissa,Illes Balears,Illes Balears,7800,68,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000010,Hospital Can Misses,Calle Corona S/N,971397000,Eivissa,Illes Balears,Illes Balears,7800,382,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407001619,Hospital de Formentera,Calle Venda Des Brolls S/N,971321212,Formentera,Illes Balears,Illes Balears,7860,13,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407003804,Hospital Sant Joan de Deu Inca,Avenida Jaume II 44,097126585,Inca,Illes Balears,Illes Balears,7300,80,C12,Hospitales especializados,20,Privados,N,0,Independent,N,Not Available
407000411,Hospital Comarcal D´Inca,Carretera Vella de Llubí S/N,971888514,Inca,Illes Balears,Illes Balears,7300,173,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407001688,Hospital Quironsalud Son Veri,Paseo Arbreda S/N,971443030,Llucmajor,Illes Balears,Illes Balears,7609,34,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407001647,Hospital de Llevant,Calle Escamarla 6,971822400,Manacor,Illes Balears,Illes Balears,7680,70,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000001,Hospital  de Manacor,Carretera Manacor - Alcudia S/N,971847000,Manacor,Illes Balears,Illes Balears,7500,224,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407000006,Clínica Juaneda Mahon,Avenida Vives Llull 6,971351110,Maó-Mahón,Illes Balears,Illes Balears,7703,15,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000423,Hospital Mateu Orfila,Ronda Malbuger 1,971487000,Maó-Mahón,Illes Balears,Illes Balears,7703,142,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407000003,Hospital Juaneda Muro,Calle Veler S/N,971891900,Muro,Illes Balears,Illes Balears,7459,86,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000011,Mutua Balear,Calle Bisbe Campins 4,971213400,Palma,Illes Balears,Illes Balears,7012,40,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,Not Available
407003152,Clinica Luz de Palma,Calle Camilo Jose Cela 20,971599167,Palma,Illes Balears,Illes Balears,7014,20,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000005,Hospital Sant Joan de Deu,Calle Sant Joan de Deu 7,971265854,Palma,Illes Balears,Illes Balears,7007,197,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
407001223,Hospital de La Creu Roja Espanyola,Calle Pons I Gallarza 90,971751445,Palma,Illes Balears,Illes Balears,7004,72,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
407000004,Clínica Rotger,Calle Santiago Russinyol 9,971448500,Palma,Illes Balears,Illes Balears,7012,193,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407001618,Hospital Quironsalud Palmaplanas,Calle Camí Dels Reis 308,971918000,Palma,Illes Balears,Illes Balears,7010,169,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000008,Clinica Juaneda,Calle Company 30,971731647,Palma,Illes Balears,Illes Balears,7014,191,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000009,Juaneda Miramar,Calle Camí de La Vileta 30,971767000,Palma,Illes Balears,Illes Balears,7011,197,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
407000002,Hospital General de Mallorca,Plaza Hospital 3,871205000,Palma,Illes Balears,Illes Balears,7012,87,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407000872,Hospital Universitari Son Espases,Carretera Valldemossa 79,871205001,Palma,Illes Balears,Illes Balears,7120,839,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407000216,Hospital Psiquiatric,Calle Camí de Jesús 40,871205000,Palma,Illes Balears,Illes Balears,7010,168,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
407001617,Hospital Son Llatzer,Carretera Manacor KM. 4,871202000,Palma,Illes Balears,Illes Balears,7198,423,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
908005215,Centre Sociosanitari Can Torras,Calle Ferrer I Guardia 9,935551994,Alella,Barcelona,Cataluña,8328,119,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,jm.cuartero@fsfa.cat
908005221,Centre Polivalent Can Fosc,Carretera De Llerona S/N,938432786,"Ametlla del Vallès, L'",Barcelona,Cataluña,8480,56,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,vbonet@fundaciovallparadis.es
908005226,Comunitat Terapeutica Arenys de Munt,Carretera Barri Orient Can Zariquiey 26,937938006,Arenys de Munt,Barcelona,Cataluña,8358,42,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,ctam@ctm-salutmental.com
908007674,Centre D'Hospitalitzacio I Hospital de Dia Trastorns de La Conducta,Calle Cirés S/N,937533006,Argentona,Barcelona,Cataluña,8310,40,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,gfaus@itacat.com
908005236,Ita Maresme,Calle Baró de Viver 58,937530062,Argentona,Barcelona,Cataluña,8310,77,C12,Hospitales especializados,20,Privados,N,0,Independent,N,itacat@itacat.com
908005173,Institut Guttmann,Camino Can Ruti S/N,934977700,Badalona,Barcelona,Cataluña,8916,152,C12,Hospitales especializados,20,Privados,N,0,Independent,N,gerencia@guttmann.com
908005250,Institut Catala D'Oncologia - Hospital Germans Trias I Pujol,Carretera Canyet S/N,934651200,Badalona,Barcelona,Cataluña,8916,36,C12,Hospitales especializados,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,ccalle@iconcologia.net
908005214,Centre Sociosanitari El Carme,"Camino Sant Jeroni de La Murtra, 60",935074710,Badalona,Barcelona,Cataluña,8917,210,C13,Hospitales de media y larga estancia,6,Municipio,N,0,Independent,N,gerenciabsa@bsa.cat
908005135,Hospital Municipal de Badalona,"Via Augusta, 9",934648300,Badalona,Barcelona,Cataluña,8911,140,C11,Hospitales Generales,6,Municipio,N,0,Independent,N,gerenciabsa@bsa.cat
908005205,Hospital Universitari Germans Trias I Pujol de Badalona,Carretera Canyet S/N,934651200,Badalona,Barcelona,Cataluña,8916,616,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia.germanstrias@gencat.net
908005268,Clinica Mc Londres,Calle Londres 28-38,934577200,Barcelona,Barcelona,Cataluña,8029,22,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,info@mc-mutual.com
908005166,Hospital Egarsat Sant Honorat,Avenida Tibidabo 20,932127000,Barcelona,Barcelona,Cataluña,8022,14,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,egarsat@egarsat.es
908005161,Clínica Mc Copernic,Calle Copèrnic 58,934141992,Barcelona,Barcelona,Cataluña,8006,60,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,info@mc-mutual.com
908005159,"Fremap, Hospital de Barcelona",Calle Madrazo 8,934169100,Barcelona,Barcelona,Cataluña,8006,62,C11,Hospitales Generales,21,Mútuas Colaboradoras con La Seguridad Social,N,0,Independent,N,admision_barcelona@fremap.es
908005225,Hospital Sociosanitari Mutuam Guell,Calle Mare de Deu de La Salut 49,932133400,Barcelona,Barcelona,Cataluña,8024,167,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,mutuam@mutuam.com
908005157,Clínica Planas,Calle Pere II de Montcada 16,932032812,Barcelona,Barcelona,Cataluña,8034,26,C12,Hospitales especializados,20,Privados,N,0,Independent,N,doctor@clinica-planas.com
908005146,"Serveis Clinics, S.A.",Calle Garcia Mariño 4,934174602,Barcelona,Barcelona,Cataluña,8022,50,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,administracion@serviciosclinicos.com
908005136,Hestia Palau.,"Calle Sant Antoni María Claret , 135",934501819,Barcelona,Barcelona,Cataluña,8025,391,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,secretaria@csspalau.com
908005164,Nou Hospital Evangelic,Calle Camèlies 15,932859955,Barcelona,Barcelona,Cataluña,8024,116,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,ablanco@nouhospitalevangelic.com
908005251,Hospital Sanitas Cima,Paseo Manuel Girona 33,935522700,Barcelona,Barcelona,Cataluña,8034,83,C11,Hospitales Generales,20,Privados,N,0,Independent,N,infocima@sanitas.es
908005144,Hospital El Pilar,Calle Balmes 271,932360500,Barcelona,Barcelona,Cataluña,8006,186,C11,Hospitales Generales,20,Privados,N,0,Independent,N,silvia.altisen@quironsalud.es
908005261,Clinica Creu Blanca,"Paseo Reina Elisenda de Montcada, 17",932522522,Barcelona,Barcelona,Cataluña,8034,51,C11,Hospitales Generales,20,Privados,N,0,Independent,N,inform@creublanca.es
908012300,Unitat Terapeutica-Educativa Acompanya'M,Calle Jesús I Maria 18-20,932532100,Barcelona,Barcelona,Cataluña,8022,30,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,mcastillo@jdhospitalbarcelona.com
908005280,Clinica Sant Antoni,Calle Sant Eloi 6-8,932974010,Barcelona,Barcelona,Cataluña,8038,300,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,provfig@ediho.es
908005290,Ita Maresme,Calle Avenir 14,933621258,Barcelona,Barcelona,Cataluña,8006,56,C12,Hospitales especializados,20,Privados,N,0,Independent,N,snavarro@itacat.com
908005272,Unitat Polivalent Salut Mental Barcelona-Nord,Avenida Jordà 8,934275250,Barcelona,Barcelona,Cataluña,8035,52,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,jroman.merced@hospitalarias.es
908005275,Centre Sociosanitari Sant Jordi de La Vall D'Hebron,Paseo Vall D'Hebron 135-141,934280000,Barcelona,Barcelona,Cataluña,8035,57,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,msanchez@blauclinic.cat
908005269,Centre Sociosanitari Blauclinic Dolors Aleu,Calle Marques de Santa Anna 9,934343216,Barcelona,Barcelona,Cataluña,8023,174,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,msanchez@blauclinic.cat
908005265,Hestia Gracia,Calle Secretari Coloma 95,934170400,Barcelona,Barcelona,Cataluña,8024,153,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,hestiagracia@hestiagracia.org
908005139,Clínica Tres Torres,Calle Doctor Roux 76,932041300,Barcelona,Barcelona,Cataluña,8017,64,C11,Hospitales Generales,20,Privados,N,0,Independent,N,info@clinicatrestorres.com
908005168,Hospital Sant Rafael,Paseo Vall D'Hebron 107,932112508,Barcelona,Barcelona,Cataluña,8035,213,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hsrafael@comb.es
908005162,Fundacio Puigvert - Iuna,Calle Cartagena 340,934169700,Barcelona,Barcelona,Cataluña,8025,124,C12,Hospitales especializados,20,Privados,N,0,Independent,N,dirgeneral@fundacio-puigvert.es
908005259,Centro Residencial Domusvi La Salut Josep Servat.,Calle Antequera 8-18,932857512,Barcelona,Barcelona,Cataluña,8024,56,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,info@sarquavitae.es
908005245,Centre Collserola Mutual,"Paseo Vall D'Hebron, 159",933613900,Barcelona,Barcelona,Cataluña,8035,34,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,mutuam@mutuam.com
908005241,Parc Sanitari Sant Joan de Deu - Numancia,Calle Numancia 7-13,933249600,Barcelona,Barcelona,Cataluña,8029,159,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,upps@pssjd.org
908005238,Clinica Lluria,Pasaje Mercader 14,934882142,Barcelona,Barcelona,Cataluña,8008,40,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,clinicalluria@cpbssm.org
908005172,Centre D'Oftalmologia Barraquer,Calle Muntaner 314,932095311,Barcelona,Barcelona,Cataluña,8021,70,C12,Hospitales especializados,20,Privados,N,0,Independent,N,info@barraquer.com
908005211,Hospital  de  Barcelona,Avenida Diagonal . 656,932542400,Barcelona,Barcelona,Cataluña,8034,350,C11,Hospitales Generales,20,Privados,N,0,Independent,N,virginia@scias.com
908005171,"Centro Medico Teknon,  Grupo Quironsalud",Calle Vilana 12,932906242,Barcelona,Barcelona,Cataluña,8022,285,C11,Hospitales Generales,20,Privados,N,0,Independent,N,dirgeneral.tkn@quironsalud.es
908005152,Hospital Universitari Quirón Dexeus,Calle Sabino de Arana 5-19,932274747,Barcelona,Barcelona,Cataluña,8028,170,C11,Hospitales Generales,20,Privados,N,0,Independent,N,informacion@idexeus.es
908005143,Hm Nou  Delfos,Avenida Vallcarca 151,932545183,Barcelona,Barcelona,Cataluña,8023,264,C11,Hospitales Generales,20,Privados,N,0,Independent,N,mjmatinez@hmhospitales.com
908005137,Hospital Universitari Sagrat Cor,Calle Viladomat 288,933221111,Barcelona,Barcelona,Cataluña,8029,367,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerencia@hscor.com
908005140,Hospital de La Santa Creu I Sant Pau,Calle Sant Quinti 89,935537160,Barcelona,Barcelona,Cataluña,8041,644,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerenciafgs@santpau.cat
908005298,Centre Sociosanitari del Centre Integral de Salut Cotxeres,Avenida Borbó 18-30,932438991,Barcelona,Barcelona,Cataluña,8016,209,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,jserrat@consorci.org
908005279,Centre Integral de Serveis En Salut Mental Comunitaria,Calle Verntallat 11-19,932184908,Barcelona,Barcelona,Cataluña,8024,25,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,cis@arapdis.org
908005270,Clinica Galatea,Calle Palafolls 15-19,932057267,Barcelona,Barcelona,Cataluña,8017,22,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,info@clinica-galatea.com
908005174,Hospital Mare de Deu de La Mercé,Paseo Universal 34,934275250,Barcelona,Barcelona,Cataluña,8042,113,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,administracion@hhscjmerced.com
908005147,Clínica Coroleu - SSR Hestia.,Calle Coloreu 50,931165500,Barcelona,Barcelona,Cataluña,8030,74,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,rosa.pujol@hestiaalliance.org
908005145,Centre Hospitalari Policlínica Barcelona,Calle Guillem Tell 4,934161616,Barcelona,Barcelona,Cataluña,8006,28,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerencia@policlinicabarcelona.com
908005142,Hospital Quironsalud Barcelona,Plaza Alfons Comin 5-7,932850000,Barcelona,Barcelona,Cataluña,8023,192,C11,Hospitales Generales,20,Privados,N,0,Independent,N,direccion.cqb@quiron.es
908005138,Clínica Corachan,Calle Buïgas 19,932545800,Barcelona,Barcelona,Cataluña,8017,162,C11,Hospitales Generales,20,Privados,N,0,Independent,N,tlegido@corachan.com
